PGGA,095801.00,4807.88566,N,00140.39634,W,1,05,1.77,27.8,M,47.8,M,,*79
PGGA,095802.00,4807.88419,N,00140.40481,W,1,05,1.77,28.1,M,47.8,M,,*77
PGGA,095803.00,4807.88268,N,00140.41443,W,1,05,1.77,27.9,M,47.8,M,,*7E
PGGA,095804.00,4807.88124,N,00140.42437,W,1,05,1.77,27.4,M,47.8,M,,*7F
PGGA,095805.00,4807.87927,N,00140.43421,W,1,05,1.77,26.9,M,47.8,M,,*70
PGGA,095806.00,4807.87710,N,00140.44417,W,1,05,1.77,26.5,M,47.8,M,,*77
PGGA,095807.00,4807.87542,N,00140.45507,W,1,05,1.77,25.8,M,47.8,M,,*7C
PGGA,095808.00,4807.87384,N,00140.46586,W,1,05,1.77,26.7,M,47.8,M,,*79
PGGA,095809.00,4807.87227,N,00140.47646,W,1,05,1.77,27.1,M,47.8,M,,*79
PGGA,095810.00,4807.87073,N,00140.48701,W,1,05,1.77,27.8,M,47.8,M,,*76
PGGA,095811.00,4807.86914,N,00140.49740,W,1,05,1.77,27.5,M,47.8,M,,*77
PGGA,095812.00,4807.86759,N,00140.50755,W,1,05,1.77,27.3,M,47.8,M,,*79
PGGA,095813.00,4807.86597,N,00140.51683,W,1,05,1.77,28.4,M,47.8,M,,*7B
PGGA,095814.00,4807.86419,N,00140.52612,W,1,05,1.77,28.4,M,47.8,M,,*70
PGGA,095815.00,4807.86209,N,00140.53503,W,1,05,1.77,28.1,M,47.8,M,,*71
PGGA,095816.00,4807.86090,N,00140.54256,W,1,05,1.77,29.7,M,47.8,M,,*77
PGGA,095817.00,4807.85900,N,00140.54915,W,1,05,1.77,31.2,M,47.8,M,,*75
PGGA,095818.00,4807.85769,N,00140.55576,W,1,05,1.77,32.7,M,47.8,M,,*75
PGGA,095819.00,4807.85643,N,00140.56232,W,1,06,1.60,33.5,M,47.8,M,,*7F
PGGA,095820.00,4807.85505,N,00140.56949,W,1,06,1.77,33.6,M,47.8,M,,*76
PGGA,095821.00,4807.85328,N,00140.57685,W,1,06,1.60,33.0,M,47.8,M,,*70
PGGA,095822.00,4807.85076,N,00140.58439,W,1,06,1.60,33.9,M,47.8,M,,*78
PGGA,095823.00,4807.84853,N,00140.59245,W,1,06,1.60,35.1,M,47.8,M,,*75
PGGA,095824.00,4807.84594,N,00140.60034,W,1,06,1.60,35.6,M,47.8,M,,*7D
PGGA,095825.00,4807.84360,N,00140.60884,W,1,06,1.60,36.4,M,47.8,M,,*73
PGGA,095826.00,4807.84086,N,00140.61763,W,1,06,1.60,36.4,M,47.8,M,,*7C
PGGA,095827.00,4807.83824,N,00140.62711,W,1,06,1.60,35.9,M,47.8,M,,*72
PGGA,095828.00,4807.83550,N,00140.63645,W,1,06,1.60,36.8,M,47.8,M,,*70
PGGA,095829.00,4807.83268,N,00140.64639,W,1,06,1.60,37.1,M,47.8,M,,*79
PGGA,095830.00,4807.82959,N,00140.65641,W,1,06,1.60,36.8,M,47.8,M,,*7F
PGGA,095831.00,4807.82658,N,00140.66599,W,1,06,1.60,35.6,M,47.8,M,,*78
PGGA,095832.00,4807.82428,N,00140.67588,W,1,06,1.60,33.7,M,47.8,M,,*78
PGGA,095833.00,4807.82148,N,00140.68607,W,1,06,1.60,33.9,M,47.8,M,,*7F
PGGA,095834.00,4807.81799,N,00140.69572,W,1,06,1.60,33.9,M,47.8,M,,*71
PGGA,095835.00,4807.81365,N,00140.70507,W,1,06,1.60,34.6,M,47.8,M,,*75
PGGA,095836.00,4807.81015,N,00140.71457,W,1,06,1.60,34.9,M,47.8,M,,*78
PGGA,095837.00,4807.80644,N,00140.72360,W,1,06,1.60,35.7,M,47.8,M,,*75
PGGA,095838.00,4807.80222,N,00140.73180,W,1,06,1.60,35.1,M,47.8,M,,*75
PGGA,095839.00,4807.79884,N,00140.74043,W,1,06,1.60,36.2,M,47.8,M,,*7D
PGGA,095840.00,4807.79624,N,00140.74903,W,1,06,1.60,37.4,M,47.8,M,,*7D
PGGA,095841.00,4807.79222,N,00140.75680,W,1,06,1.60,37.7,M,47.8,M,,*78
PGGA,095842.00,4807.78856,N,00140.76497,W,1,06,1.60,37.2,M,47.8,M,,*71
PGGA,095843.00,4807.78401,N,00140.77284,W,1,06,1.60,36.6,M,47.8,M,,*7E
PGGA,095844.00,4807.77916,N,00140.78063,W,1,06,1.60,36.2,M,47.8,M,,*7D
PGGA,095845.00,4807.77386,N,00140.78816,W,1,06,1.60,35.0,M,47.8,M,,*74
PGGA,095846.00,4807.76926,N,00140.79611,W,1,06,1.60,33.7,M,47.8,M,,*7F
PGGA,095847.00,4807.76529,N,00140.80438,W,1,06,1.60,33.8,M,47.8,M,,*7D
PGGA,095848.00,4807.76115,N,00140.81283,W,1,06,1.60,33.7,M,47.8,M,,*71
PGGA,095849.00,4807.75690,N,00140.82135,W,1,06,1.60,33.2,M,47.8,M,,*71
PGGA,095850.00,4807.75268,N,00140.82964,W,1,06,1.60,33.0,M,47.8,M,,*74
PGGA,095851.00,4807.74801,N,00140.83782,W,1,06,1.60,32.9,M,47.8,M,,*7E
PGGA,095852.00,4807.74392,N,00140.84638,W,1,06,1.60,32.7,M,47.8,M,,*75
PGGA,095853.00,4807.73984,N,00140.85481,W,1,06,1.60,33.1,M,47.8,M,,*78
PGGA,095854.00,4807.73589,N,00140.86317,W,1,06,1.60,32.6,M,47.8,M,,*73
PGGA,095855.00,4807.73244,N,00140.87181,W,1,06,1.60,33.0,M,47.8,M,,*7F
PGGA,095856.00,4807.72833,N,00140.87960,W,1,06,1.60,32.3,M,47.8,M,,*72
PGGA,095857.00,4807.72425,N,00140.88749,W,1,06,1.60,31.9,M,47.8,M,,*7B
PGGA,095858.00,4807.72138,N,00140.89589,W,1,06,1.60,31.1,M,47.8,M,,*7A
PGGA,095859.00,4807.71801,N,00140.90364,W,1,06,1.60,31.1,M,47.8,M,,*76
PGGA,095900.00,4807.71473,N,00140.91072,W,1,06,1.60,31.2,M,47.8,M,,*74
PGGA,095901.00,4807.71158,N,00140.91741,W,1,06,1.60,31.0,M,47.8,M,,*7C
PGGA,095902.00,4807.70914,N,00140.92339,W,1,06,1.60,30.1,M,47.8,M,,*76
PGGA,095903.00,4807.70650,N,00140.92867,W,1,06,1.60,30.5,M,47.8,M,,*7C
PGGA,095904.00,4807.70367,N,00140.93338,W,1,06,1.60,30.3,M,47.8,M,,*7C
PGGA,095905.00,4807.70225,N,00140.93827,W,1,06,1.60,29.6,M,47.8,M,,*72
PGGA,095906.00,4807.70120,N,00140.94368,W,1,06,1.60,28.6,M,47.8,M,,*71
PGGA,095907.00,4807.69902,N,00140.94917,W,1,06,1.60,28.3,M,47.8,M,,*77
PGGA,095908.00,4807.69677,N,00140.95443,W,1,06,1.60,27.6,M,47.8,M,,*72
PGGA,095909.00,4807.69581,N,00140.95987,W,1,06,1.60,27.0,M,47.8,M,,*7A
PGGA,095910.00,4807.69410,N,00140.96350,W,1,06,1.60,25.7,M,47.8,M,,*7D
GPGGA,095918.00,4807.68838,N,00140.97813,W,1,06,1.60,23.3,M,47.8,M,,*7D
GPGGA,095919.00,4807.68814,N,00140.97810,W,1,07,1.57,23.7,M,47.8,M,,*70
GPGGA,095920.00,4807.68781,N,00140.97803,W,1,07,1.57,24.2,M,47.8,M,,*79
GPGGA,095921.00,4807.68761,N,00140.97795,W,1,07,1.57,24.6,M,47.8,M,,*72
GPGGA,095922.00,4807.68733,N,00140.97790,W,1,07,1.57,25.1,M,47.8,M,,*75
GPGGA,095923.00,4807.68712,N,00140.97792,W,1,07,1.57,25.3,M,47.8,M,,*77
GPGGA,095924.00,4807.68697,N,00140.97798,W,1,06,2.40,25.4,M,47.8,M,,*75
GPGGA,095925.00,4807.68680,N,00140.97803,W,1,07,2.40,25.8,M,47.8,M,,*72
